timestamp,open,close,high,low,volume
1751328000,107144.38,105698.28,107550.68,105270.23,44110692247
1751414400,105703.1,108859.32,109763.66,105157.4,56248657737
1751500800,108845.02,109647.98,110541.46,108605.8,50494742270
1751587200,109635.66,108034.34,109751.98,107296.38,42616442656
1751673600,108015.84,108231.18,108381.34,107842.27,30615537520
1751760000,108231.19,109232.07,109731.63,107847.02,36746020463
1751846400,109235.33,108299.85,109710.25,107527.05,45415696597
1751932800,108298.23,108950.27,109198.97,107499.55,44282204127
1752019200,108950.27,111326.55,111925.38,108357.68,57927418065
1752105600,111329.2,115987.2,116608.78,110660.75,95911605728
1752192000,115986.23,117516.99,118856.48,115245.69,86928361085
1752278400,117530.71,117435.23,118219.9,116977.02,45524560304
1752364800,117432.2,119116.12,119449.57,117265.44,49021091807
1752451200,119115.79,119849.7,123091.61,118959.2,181746419401
1752537600,119853.85,117777.19,119935.56,115765.69,98321661181
1752624000,117777.19,118738.51,120065.52,117064.82,72162029070
1752710400,118738.51,119289.84,120999.61,117508.22,72363841798
1752796800,119284.11,118003.23,120851.91,116925.98,77945799785
1752883200,117998.13,117939.98,118541.4,117388.41,47564562765
1752969600,117944.11,117300.79,118865.03,116550.13,57515447231
1753056000,117306.47,117439.54,119671.56,116584.4,69820091744
1753142400,117426.5,119995.41,120269.97,116233.23,79217583118
1753228800,119997.45,118754.96,120113.35,117391.39,66608604537
1753315200,118770.98,118368,119535.45,117247.97,72627318560
1753401600,118368,117635.88,118486.98,114759.82,104857024569
1753488000,117644.84,117947.37,118335.69,117181.23,48508954046
1753574400,117944.73,119448.49,119815.59,117859.69,54683390892
1753660800,119457.52,117924.48,119819.79,117441.44,64822943193
1753747200,117938.59,117922.15,119273.87,116987.37,68463107433
1753920000,117830.02,116501.34,118898.41,116501.34,66978668544
